"ATG","BrOr1","BrOr2"
"AT5G38700","BraA09g64910R","BraA10g02250R"
"AT5G38830","BraA07g18280R","BraA04g12210R"
"AT5G38880","BraA09g04510R","BraA06g34150R"
"AT5G39220","BraA04g14420R","BraA04g12410R"
"AT5G39320","BraA07g18370R","BraA04g12500R"
"AT5G39400","BraA07g18380R","BraA04g12570R"
"AT5G39500","BraA07g18430R","BraA04g12700R"
"AT5G39510","BraA07g18440R","BraA04g12710R"
"AT5G39610","BraA07g18450R","BraA04g12820R"
"AT5G39660","BraA07g18470R","BraA04g12840R"
"AT5G40200","BraA04g14570R","BraA09g55450R"
"AT5G40240","BraA04g14580R","BraA07g18590R"
"AT5G40250","BraA07g18600R","BraA09g55500R"
"AT5G40280","BraA04g14590R","BraA09g55530R"
"AT5G40370","BraA04g14610R","BraA09g55660R"
"AT5G40610","BraA07g18730R","BraA09g55910R"
"AT5G40740","BraA07g18820R","BraA09g56050R"
"AT5G40770","BraA07g18850R","BraA09g56060R"
"AT5G41060","BraA07g18960R","BraA09g56360R"
"AT5G41080","BraA07g18970R","BraA09g56380R"
"AT5G41350","BraA07g19050R","BraA04g13420R"
"AT5G41370","BraA07g19060R","BraA04g13430R"
"AT5G41520","BraA07g19080R","BraA04g13550R"
"AT5G41580","BraA07g19110R","BraA04g13600R"
"AT5G41750","BraA07g19090R","BraA04g13830R"
"AT5G41790","BraA07g19180R","BraA04g13930R"
"AT5G41800","BraA07g19190R","BraA04g13940R"
"AT5G41900","BraA07g19250R","BraA04g14010R"
"AT5G41940","BraA07g19260R","BraA04g14030R"
"AT5G42030","BraA07g19320R","BraA04g14060R"
"AT5G42090","BraA07g28010R","BraA07g31750R"
"AT5G42790","BraA09g19650R","BraA02g31180R"
"AT5G42820","BraA09g19680R","BraA02g31200R"
"AT5G42870","BraA09g19700R","BraA06g41840R"
"AT5G42880","BraA09g19720R","BraA06g41830R"
"AT5G42900","BraA09g19760R","BraA06g41820R"
"AT5G42930","BraA09g19770R","BraA06g41790R"
"AT5G42940","BraA09g19780R","BraA06g41770R"
"AT5G43130","BraA02g31380R","BraA06g41670R"
"AT5G43150","BraA02g31320R","BraA06g41650R"
"AT5G43185","BraA02g31310R","BraA06g41600R"
"AT5G43230","BraA09g19860R","BraA02g31410R"
"AT5G43260","BraA09g19870R","BraA06g41580R"
"AT5G43270","BraA09g19900R","BraA06g41560R"
"AT5G43310","BraA02g31510R","BraA06g41550R"
"AT5G43540","BraA09g20080R","BraA06g41470R"
"AT5G43720","BraA02g31630R","BraA06g41390R"
"AT5G43810","BraA09g20120R","BraA06g41340R"
"AT5G43850","BraA09g20140R","BraA02g31710R"
"AT5G43860","BraA09g20150R","BraA02g31780R"
"AT5G43890","BraA02g31810R","BraA06g41310R"
"AT5G43900","BraA09g20200R","BraA06g41300R"
"AT5G43970","BraA09g20270R","BraA06g41260R"
"AT5G43990","BraA02g31830R","BraA06g41240R"
"AT5G44060","BraA09g20320R","BraA06g41160R"
"AT5G44120","BraA02g31920R","BraA06g41120R"
"AT5G44130","BraA09g20440R","BraA06g41110R"
"AT5G44160","BraA02g31930R","BraA06g41100R"
"AT5G44190","BraA02g31960R","BraA06g41080R"
"AT5G44260","BraA09g20500R","BraA06g41050R"
"AT5G44280","BraA09g20510R","BraA06g41030R"
"AT5G44290","BraA09g20530R","BraA02g31990R"
"AT5G44310","BraA09g20540R","BraA02g32030R"
"AT5G44320","BraA09g20550R","BraA06g41010R"
"AT5G44380","BraA02g32140R","BraA06g40920R"
"AT5G44450","BraA09g20720R","BraA06g40910R"
"AT5G44460","BraA02g32180R","BraA06g40900R"
"AT5G44550","BraA02g32210R","BraA06g40820R"
"AT5G44635","BraA02g32280R","BraA06g40760R"
"AT5G44660","BraA02g32290R","BraA06g40740R"
"AT5G44700","BraA02g32320R","BraA06g40720R"
"AT5G44710","BraA09g20820R","BraA02g32330R"
"AT5G44820","BraA09g20910R","BraA06g40580R"
"AT5G44900","BraA09g21220R","BraA02g32500R"
"AT5G45100","BraA09g21130R","BraA02g32440R"
"AT5G45275","BraA02g32570R","BraA06g40470R"
"AT5G45277","BraA02g32590R","BraA06g40460R"
"AT5G45320","BraA02g32640R","BraA06g40430R"
"AT5G45350","BraA09g21340R","BraA06g40410R"
"AT5G45360","BraA09g21350R","BraA06g40390R"
"AT5G45380","BraA09g21390R","BraA02g32690R"
"AT5G45390","BraA09g21420R","BraA06g40380R"
"AT5G45670","BraA09g21510R","BraA06g40230R"
"AT5G45720","BraA09g21540R","BraA06g40180R"
"AT5G45820","BraA02g32970R","BraA06g40080R"
"AT5G45840","BraA02g32980R","BraA06g40060R"
"AT5G45875","BraA01g27000R","BraA05g27910R"
"AT5G45890","BraA02g33020R","BraA06g40030R"
"AT5G45970","BraA02g33080R","BraA06g40020R"
"AT5G46020","BraA02g33140R","BraA06g40010R"
"AT5G46030","BraA02g33150R","BraA06g40000R"
"AT5G46070","BraA09g21720R","BraA06g39990R"
"AT5G46080","BraA09g21730R","BraA06g39980R"
"AT5G46110","BraA02g33240R","BraA06g39930R"
"AT5G46160","BraA09g21770R","BraA06g39920R"
"AT5G46170","BraA02g33290R","BraA06g39910R"
"AT5G46220","BraA02g33340R","BraA06g39880R"
"AT5G46230","BraA09g21810R","BraA06g39860R"
"AT5G46240","BraA09g21820R","BraA06g39850R"
"AT5G46280","BraA02g33350R","BraA06g39830R"
"AT5G46295","BraA09g21850R","BraA06g39810R"
"AT5G46530","BraA09g22020R","BraA02g33540R"
"AT5G46590","BraA02g33590R","BraA06g39680R"
"AT5G46620","BraA02g33610R","BraA06g39660R"
"AT5G46650","BraA09g22100R","BraA06g39640R"
"AT5G46690","BraA09g22110R","BraA06g39630R"
"AT5G46740","BraA02g33770R","BraA06g39590R"
"AT5G46760","BraA09g22150R","BraA06g39570R"
"AT5G46780","BraA02g33800R","BraA06g39550R"
"AT5G46790","BraA09g22160R","BraA06g39540R"
"AT5G46795","BraA09g22170R","BraA02g33810R"
"AT5G46840","BraA02g33900R","BraA06g39500R"
"AT5G46880","BraA09g22250R","BraA06g39440R"
"AT5G46910","BraA09g22300R","BraA02g33990R"
"AT5G46990","BraA02g34210R","BraA06g39370R"
"AT5G47010","BraA09g22380R","BraA02g34230R"
"AT5G47020","BraA09g22390R","BraA06g39340R"
"AT5G47060","BraA09g22440R","BraA06g39300R"
"AT5G47077","BraA09g22460R","BraA02g34410R"
"AT5G47100","BraA09g22490R","BraA02g34390R"
"AT5G47120","BraA09g22510R","BraA02g34440R"
"AT5G47150","BraA02g34460R","BraA06g39230R"
"AT5G47200","BraA09g22560R","BraA06g39200R"
"AT5G47300","BraA01g32890R","BraA07g08470R"
"AT5G47370","BraA09g22650R","BraA06g39110R"
"AT5G47390","BraA09g22670R","BraA02g34910R"
"AT5G47480","BraA09g22690R","BraA06g39040R"
"AT5G47500","BraA02g35000R","BraA06g39030R"
"AT5G47520","BraA09g22700R","BraA02g35010R"
"AT5G47600","BraA02g34010R","BraA06g39400R"
"AT5G47610","BraA02g35070R","BraA06g38950R"
"AT5G47635","BraA09g22780R","BraA06g38930R"
"AT5G47690","BraA02g35140R","BraA06g38890R"
"AT5G47770","BraA02g35210R","BraA06g38830R"
"AT5G47890","BraA02g40160R","BraA06g33900R"
"AT5G47910","BraA02g40170R","BraA06g33880R"
"AT5G48100","BraA02g40200R","BraA06g33770R"
"AT5G48180","BraA02g40260R","BraA06g33730R"
"AT5G48380","BraA02g40370R","BraA06g33580R"
"AT5G48385","BraA02g40380R","BraA06g33570R"
"AT5G48410","BraA02g40390R","BraA06g33550R"
"AT5G48560","BraA02g40520R","BraA06g33460R"
"AT5G48580","BraA02g40530R","BraA06g33440R"
"AT5G48660","BraA02g40590R","BraA06g33370R"
"AT5G48830","BraA02g40650R","BraA06g33270R"
"AT5G48960","BraA02g40720R","BraA06g33120R"
"AT5G49210","BraA02g40830R","BraA06g32960R"
"AT5G49215","BraA02g40840R","BraA06g32950R"
"AT5G49220","BraA02g40850R","BraA06g32940R"
"AT5G49300","BraA02g40880R","BraA06g32910R"
"AT5G49400","BraA02g40980R","BraA06g32860R"
"AT5G49430","BraA02g41010R","BraA06g32850R"
"AT5G49580","BraA02g41130R","BraA06g32740R"
"AT5G49600","BraA02g41140R","BraA06g32730R"
"AT5G49620","BraA02g41160R","BraA06g32720R"
"AT5G49830","BraA02g17110R","BraA10g08410R"
"AT5G49890","BraA02g17100R","BraA03g25520R"
"AT5G49920","BraA02g17090R","BraA03g25540R"
"AT5G49940","BraA03g25560R","BraA10g08440R"
"AT5G50840","BraA02g16840R","BraA03g15560R"
"AT5G50860","BraA03g15540R","BraA10g08860R"
"AT5G50890","BraA02g16800R","BraA10g08880R"
"AT5G51040","BraA02g16770R","BraA10g08900R"
"AT5G51220","BraA02g16720R","BraA10g09010R"
"AT5G51330","BraA02g16660R","BraA10g09150R"
"AT5G51380","BraA03g15280R","BraA10g09170R"
"AT5G51400","BraA02g16650R","BraA10g09190R"
"AT5G51410","BraA03g15270R","BraA10g09210R"
"AT5G51460","BraA02g16610R","BraA10g09400R"
"AT5G51520","BraA02g16570R","BraA10g09460R"
"AT5G51780","BraA02g16440R","BraA10g09650R"
"AT5G51800","BraA02g16430R","BraA10g09660R"
"AT5G51810","BraA02g16420R","BraA10g09670R"
"AT5G51830","BraA03g15080R","BraA10g09690R"
"AT5G51980","BraA03g15010R","BraA10g09770R"
"AT5G52060","BraA02g16310R","BraA03g14950R"
"AT5G52160","BraA03g14890R","BraA10g09850R"
"AT5G52300","BraA02g16250R","BraA03g14830R"
"AT5G52380","BraA02g16210R","BraA03g14800R"
"AT5G52400","BraA02g16190R","BraA03g14790R"
"AT5G52420","BraA02g16170R","BraA10g10000R"
"AT5G52440","BraA02g16160R","BraA03g14780R"
"AT5G52450","BraA02g16150R","BraA10g10010R"
"AT5G52470","BraA02g16140R","BraA10g10040R"
"AT5G52510","BraA02g16130R","BraA10g10070R"
"AT5G52540","BraA03g14770R","BraA10g10160R"
"AT5G52660","BraA03g14750R","BraA10g10230R"
"AT5G52882","BraA03g14690R","BraA10g10390R"
"AT5G52980","BraA02g15850R","BraA10g10520R"
"AT5G52990","BraA02g15840R","BraA10g10530R"
"AT5G53030","BraA02g15820R","BraA10g10570R"
"AT5G53040","BraA02g15800R","BraA10g10580R"
"AT5G53045","BraA03g14650R","BraA10g10590R"
"AT5G53060","BraA02g15770R","BraA10g10620R"
"AT5G53110","BraA02g15740R","BraA10g10650R"
"AT5G53140","BraA03g14560R","BraA10g10700R"
"AT5G53190","BraA02g15670R","BraA10g10780R"
"AT5G53260","BraA02g15610R","BraA03g14480R"
"AT5G53280","BraA03g14470R","BraA10g10850R"
"AT5G53350","BraA03g14410R","BraA10g10940R"
"AT5G53370","BraA02g15560R","BraA10g10950R"
"AT5G53390","BraA02g15550R","BraA03g14400R"
"AT5G53520","BraA02g15470R","BraA03g14340R"
"AT5G53530","BraA02g15460R","BraA10g11080R"
"AT5G53540","BraA03g14330R","BraA10g11090R"
"AT5G53560","BraA02g15450R","BraA03g14320R"
"AT5G53620","BraA03g14270R","BraA10g11180R"
"AT5G53650","BraA02g15390R","BraA03g14260R"
"AT5G53730","BraA02g15360R","BraA10g11230R"
"AT5G53750","BraA02g15320R","BraA03g14250R"
"AT5G53760","BraA02g15310R","BraA10g11250R"
"AT5G53820","BraA02g15300R","BraA10g11350R"
"AT5G53830","BraA02g15290R","BraA10g11370R"
"AT5G53900","BraA02g15240R","BraA10g11480R"
"AT5G53940","BraA02g15190R","BraA10g11490R"
"AT5G53950","BraA02g15180R","BraA10g11500R"
"AT5G53990","BraA02g15140R","BraA03g14190R"
"AT5G54060","BraA03g14180R","BraA10g11530R"
"AT5G54095","BraA02g15090R","BraA10g11550R"
"AT5G54100","BraA03g14140R","BraA10g11560R"
"AT5G54110","BraA02g15080R","BraA10g11570R"
"AT5G54130","BraA02g15070R","BraA10g11580R"
"AT5G54150","BraA03g14130R","BraA10g11640R"
"AT5G54170","BraA03g14100R","BraA10g11660R"
"AT5G54200","BraA03g14090R","BraA10g11680R"
"AT5G54250","BraA02g15040R","BraA10g11690R"
"AT5G54280","BraA02g14990R","BraA10g11720R"
"AT5G54300","BraA03g14030R","BraA10g11740R"
"AT5G54370","BraA02g14950R","BraA03g14010R"
"AT5G54380","BraA03g14000R","BraA10g11770R"
"AT5G54470","BraA02g14870R","BraA10g11860R"
"AT5G54510","BraA02g14830R","BraA03g13970R"
"AT5G54580","BraA03g13950R","BraA10g11970R"
"AT5G54585","BraA03g13940R","BraA10g11980R"
"AT5G54590","BraA03g13930R","BraA10g11990R"
"AT5G54660","BraA02g14770R","BraA10g12050R"
"AT5G54670","BraA02g14760R","BraA10g12060R"
"AT5G54780","BraA02g14710R","BraA03g13830R"
"AT5G54790","BraA02g14700R","BraA10g12140R"
"AT5G54870","BraA02g14660R","BraA10g12220R"
"AT5G54930","BraA03g13780R","BraA10g12250R"
"AT5G54940","BraA03g13770R","BraA10g12260R"
"AT5G54970","BraA03g13760R","BraA10g12280R"
"AT5G54980","BraA03g13750R","BraA10g12290R"
"AT5G55070","BraA02g14580R","BraA03g13690R"
"AT5G55150","BraA02g14490R","BraA03g13640R"
"AT5G55160","BraA02g14480R","BraA10g12420R"
"AT5G55190","BraA02g14460R","BraA10g12440R"
"AT5G55310","BraA02g14410R","BraA10g12550R"
"AT5G55410","BraA02g14340R","BraA03g13550R"
"AT5G55490","BraA03g13520R","BraA10g12710R"
"AT5G55510","BraA03g13500R","BraA10g12750R"
"AT5G55530","BraA03g13490R","BraA10g12760R"
"AT5G55610","BraA02g14250R","BraA10g12890R"
"AT5G55620","BraA03g13410R","BraA10g12940R"
"AT5G55660","BraA02g14240R","BraA10g12980R"
"AT5G55700","BraA02g14200R","BraA03g13360R"
"AT5G55710","BraA02g14210R","BraA03g13370R"
"AT5G55730","BraA02g14180R","BraA10g13000R"
"AT5G55920","BraA02g14140R","BraA10g13110R"
"AT5G55940","BraA03g13260R","BraA10g13120R"
"AT5G55970","BraA03g13240R","BraA10g13200R"
"AT5G56075","BraA02g14090R","BraA10g13270R"
"AT5G56110","BraA02g14070R","BraA10g13320R"
"AT5G56140","BraA03g13210R","BraA10g13350R"
"AT5G56160","BraA03g13180R","BraA10g13370R"
"AT5G56190","BraA02g14030R","BraA10g13390R"
"AT5G56250","BraA02g13990R","BraA10g13470R"
"AT5G56290","BraA03g13120R","BraA10g13510R"
"AT5G56340","BraA03g13060R","BraA10g13570R"
"AT5G56360","BraA03g13040R","BraA10g13590R"
"AT5G56370","BraA02g13960R","BraA03g13010R"
"AT5G56440","BraA02g13900R","BraA03g13000R"
"AT5G56460","BraA02g13870R","BraA10g13670R"
"AT5G56550","BraA02g13830R","BraA03g12940R"
"AT5G56580","BraA03g12910R","BraA10g13810R"
"AT5G56600","BraA03g12900R","BraA10g13840R"
"AT5G56670","BraA02g13780R","BraA03g12880R"
"AT5G56740","BraA03g12840R","BraA10g13950R"
"AT5G56750","BraA03g12830R","BraA10g13960R"
"AT5G56760","BraA03g12820R","BraA10g13970R"
"AT5G56790","BraA02g13760R","BraA10g13990R"
"AT5G56840","BraA03g12770R","BraA10g14000R"
"AT5G56870","BraA02g13710R","BraA03g12740R"
"AT5G56970","BraA02g13630R","BraA10g14210R"
"AT5G57010","BraA02g13590R","BraA10g14260R"
"AT5G57015","BraA02g13560R","BraA03g12630R"
"AT5G57030","BraA03g12620R","BraA10g14290R"
"AT5G57070","BraA02g13550R","BraA10g14330R"
"AT5G57110","BraA02g13530R","BraA10g14350R"
"AT5G57130","BraA02g13480R","BraA10g14390R"
"AT5G57150","BraA02g13470R","BraA03g12540R"
"AT5G57170","BraA02g13460R","BraA10g14430R"
"AT5G57200","BraA02g13440R","BraA10g14470R"
"AT5G57270","BraA03g12510R","BraA10g14550R"
"AT5G57280","BraA02g13420R","BraA03g12500R"
"AT5G57290","BraA02g13400R","BraA10g14560R"
"AT5G57400","BraA02g13300R","BraA10g14680R"
"AT5G57410","BraA02g13290R","BraA03g12430R"
"AT5G57420","BraA02g13280R","BraA10g14690R"
"AT5G57500","BraA03g12380R","BraA10g14760R"
"AT5G57520","BraA02g13240R","BraA03g12370R"
"AT5G57530","BraA03g12360R","BraA10g14770R"
"AT5G57580","BraA02g13170R","BraA10g14800R"
"AT5G57590","BraA03g12350R","BraA10g14810R"
"AT5G57620","BraA02g13150R","BraA03g12330R"
"AT5G57630","BraA03g12310R","BraA10g14840R"
"AT5G57710","BraA02g13080R","BraA10g14930R"
"AT5G57740","BraA02g13040R","BraA10g14950R"
"AT5G57760","BraA03g12270R","BraA10g14960R"
"AT5G57770","BraA02g13020R","BraA10g14970R"
"AT5G57780","BraA03g12260R","BraA10g14980R"
"AT5G57785","BraA03g12250R","BraA10g14990R"
"AT5G57790","BraA03g12240R","BraA10g15000R"
"AT5G57820","BraA02g12980R","BraA10g15030R"
"AT5G57830","BraA02g12970R","BraA10g15040R"
"AT5G58000","BraA02g12880R","BraA10g15120R"
"AT5G58003","BraA03g12150R","BraA10g15130R"
"AT5G58040","BraA03g12110R","BraA10g15170R"
"AT5G58050","BraA02g12820R","BraA10g15180R"
"AT5G58160","BraA02g12740R","BraA10g15260R"
"AT5G58170","BraA02g12730R","BraA03g12100R"
"AT5G58190","BraA02g12710R","BraA03g12050R"
"AT5G58270","BraA03g12010R","BraA10g15300R"
"AT5G58290","BraA02g12660R","BraA10g15320R"
"AT5G58330","BraA03g11970R","BraA10g15350R"
"AT5G58350","BraA02g12610R","BraA03g11960R"
"AT5G58360","BraA02g12600R","BraA10g15360R"
"AT5G58410","BraA03g11940R","BraA10g15410R"
"AT5G58510","BraA03g11880R","BraA10g15550R"
"AT5G58560","BraA03g11790R","BraA10g15590R"
"AT5G58670","BraA03g11730R","BraA10g15730R"
"AT5G58720","BraA02g12380R","BraA03g11710R"
"AT5G58730","BraA03g11700R","BraA10g15760R"
"AT5G58850","BraA02g12320R","BraA03g11680R"
"AT5G58860","BraA02g12310R","BraA03g11670R"
"AT5G58900","BraA03g11650R","BraA10g15890R"
"AT5G58920","BraA02g12300R","BraA03g11630R"
"AT5G58930","BraA03g11640R","BraA10g15920R"
"AT5G59080","BraA03g11520R","BraA10g16170R"
"AT5G59120","BraA02g12150R","BraA10g16140R"
"AT5G59150","BraA02g12160R","BraA10g16110R"
"AT5G59300","BraA02g12060R","BraA10g16230R"
"AT5G59340","BraA02g12020R","BraA10g16280R"
"AT5G59380","BraA02g11980R","BraA03g11430R"
"AT5G59460","BraA02g11970R","BraA03g11410R"
"AT5G59560","BraA02g11910R","BraA10g16460R"
"AT5G59610","BraA02g11890R","BraA10g16490R"
"AT5G59710","BraA02g11800R","BraA03g11270R"
"AT5G59760","BraA02g11750R","BraA10g16660R"
"AT5G59790","BraA02g11710R","BraA10g16690R"
"AT5G59845","BraA03g11190R","BraA10g16730R"
"AT5G59880","BraA03g11160R","BraA10g16760R"
"AT5G59890","BraA02g11600R","BraA03g11150R"
"AT5G59910","BraA02g11590R","BraA10g16780R"
"AT5G59950","BraA02g11570R","BraA10g16790R"
"AT5G59960","BraA03g11130R","BraA10g16800R"
"AT5G59980","BraA02g11560R","BraA10g16810R"
"AT5G59990","BraA02g11550R","BraA10g16820R"
"AT5G60100","BraA02g11470R","BraA10g16900R"
"AT5G60190","BraA03g11030R","BraA10g16990R"
"AT5G60400","BraA02g11330R","BraA10g17180R"
"AT5G60410","BraA02g11320R","BraA10g17190R"
"AT5G60530","BraA03g10840R","BraA10g17270R"
"AT5G60680","BraA02g11150R","BraA10g17420R"
"AT5G60710","BraA02g11110R","BraA10g17450R"
"AT5G60720","BraA03g10790R","BraA10g17460R"
"AT5G60780","BraA02g11070R","BraA10g17480R"
"AT5G60880","BraA09g07410R","BraA03g42910R"
"AT5G60930","BraA02g43790R","BraA03g42860R"
"AT5G60970","BraA02g43800R","BraA03g42820R"
"AT5G60980","BraA09g07470R","BraA03g42810R"
"AT5G61130","BraA02g43860R","BraA03g42770R"
"AT5G61150","BraA09g07500R","BraA02g43880R"
"AT5G61380","BraA09g07570R","BraA03g42600R"
"AT5G61412","BraA09g07600R","BraA03g42580R"
"AT5G61430","BraA02g44050R","BraA03g42550R"
"AT5G61470","BraA02g44030R","BraA03g42480R"
"AT5G61560","BraA02g44000R","BraA03g42410R"
"AT5G61590","BraA09g07690R","BraA03g42390R"
"AT5G61600","BraA02g43990R","BraA03g42370R"
"AT5G61630","BraA09g07700R","BraA02g43970R"
"AT5G61770","BraA09g07740R","BraA06g23750R"
"AT5G61780","BraA02g44090R","BraA06g23760R"
"AT5G61850","BraA02g44110R","BraA06g23850R"
"AT5G61890","BraA02g44140R","BraA06g23890R"
"AT5G61960","BraA02g44170R","BraA06g23970R"
"AT5G61970","BraA02g44180R","BraA06g23990R"
"AT5G61980","BraA02g44190R","BraA06g24000R"
"AT5G62020","BraA02g44210R","BraA06g24030R"
"AT5G62090","BraA02g44230R","BraA06g24100R"
"AT5G62130","BraA02g44270R","BraA06g24170R"
"AT5G62150","BraA09g07820R","BraA02g44290R"
"AT5G62160","BraA02g44310R","BraA06g24200R"
"AT5G62170","BraA09g07840R","BraA06g24230R"
"AT5G62190","BraA09g07860R","BraA02g44390R"
"AT5G62200","BraA09g07870R","BraA02g44400R"
"AT5G62240","BraA09g07880R","BraA06g24290R"
"AT5G62250","BraA09g07890R","BraA06g24300R"
"AT5G62270","BraA02g44430R","BraA06g24320R"
"AT5G62290","BraA02g44450R","BraA06g24340R"
"AT5G62310","BraA02g44460R","BraA06g24350R"
"AT5G62350","BraA02g44480R","BraA06g24370R"
"AT5G62420","BraA02g44520R","BraA06g24440R"
"AT5G62430","BraA02g44540R","BraA06g24450R"
"AT5G62440","BraA02g44550R","BraA06g24460R"
"AT5G62460","BraA02g44560R","BraA06g24500R"
"AT5G62490","BraA02g44590R","BraA06g24540R"
"AT5G62500","BraA02g44600R","BraA06g24550R"
"AT5G62540","BraA02g44640R","BraA06g24650R"
"AT5G62560","BraA09g08010R","BraA02g44660R"
"AT5G62580","BraA09g08030R","BraA06g24680R"
"AT5G62600","BraA09g08040R","BraA06g24690R"
"AT5G62640","BraA09g09190R","BraA06g24740R"
"AT5G62680","BraA09g08070R","BraA06g24760R"
"AT5G62710","BraA09g08080R","BraA06g24810R"
"AT5G62720","BraA09g08090R","BraA06g24820R"
"AT5G62740","BraA02g44690R","BraA06g24840R"
"AT5G62770","BraA09g08100R","BraA06g24870R"
"AT5G62790","BraA09g08110R","BraA06g24880R"
"AT5G62865","BraA02g44760R","BraA06g24920R"
"AT5G62900","BraA09g08190R","BraA06g24950R"
"AT5G62940","BraA09g08200R","BraA06g25010R"
"AT5G62960","BraA09g08220R","BraA06g25080R"
"AT5G63090","BraA09g08360R","BraA06g25150R"
"AT5G63130","BraA09g08380R","BraA06g25170R"
"AT5G63135","BraA09g08390R","BraA06g25180R"
"AT5G63140","BraA09g08400R","BraA06g25190R"
"AT5G63160","BraA02g44820R","BraA06g25210R"
"AT5G63180","BraA09g08410R","BraA06g25230R"
"AT5G63220","BraA09g08440R","BraA06g25250R"
"AT5G63270","BraA02g44860R","BraA06g25280R"
"AT5G63310","BraA09g08460R","BraA06g25290R"
"AT5G63400","BraA09g08480R","BraA06g25350R"
"AT5G63460","BraA09g08530R","BraA02g44970R"
"AT5G63570","BraA09g08630R","BraA06g25500R"
"AT5G63610","BraA09g08650R","BraA02g45100R"
"AT5G63620","BraA09g08660R","BraA06g25540R"
"AT5G63640","BraA02g45110R","BraA06g25560R"
"AT5G63690","BraA02g45140R","BraA06g25600R"
"AT5G63770","BraA02g45160R","BraA06g25650R"
"AT5G63850","BraA02g45200R","BraA06g25710R"
"AT5G63860","BraA02g45210R","BraA06g25720R"
"AT5G63870","BraA09g08730R","BraA06g25740R"
"AT5G63940","BraA02g45250R","BraA06g25790R"
"AT5G64000","BraA02g45290R","BraA06g25850R"
"AT5G64020","BraA02g45300R","BraA06g25860R"
"AT5G64070","BraA02g45330R","BraA06g25910R"
"AT5G64180","BraA09g08850R","BraA06g26000R"
"AT5G64260","BraA02g45420R","BraA06g26050R"
"AT5G64270","BraA09g08880R","BraA06g26060R"
"AT5G64290","BraA09g08890R","BraA06g26070R"
"AT5G64300","BraA09g08900R","BraA06g26080R"
"AT5G64310","BraA02g45440R","BraA06g26090R"
"AT5G64330","BraA09g08910R","BraA06g26100R"
"AT5G64340","BraA02g45460R","BraA06g26110R"
"AT5G64370","BraA09g08930R","BraA06g26140R"
"AT5G64430","BraA02g45500R","BraA06g26170R"
"AT5G64440","BraA02g45510R","BraA06g26180R"
"AT5G64620","BraA09g09020R","BraA06g26360R"
"AT5G64670","BraA09g09060R","BraA06g26420R"
"AT5G64700","BraA09g09150R","BraA06g26460R"
"AT5G64720","BraA09g09160R","BraA06g26470R"
"AT5G64790","BraA09g09200R","BraA02g45660R"
"AT5G64813","BraA09g09230R","BraA06g26560R"
"AT5G64850","BraA02g45700R","BraA06g26580R"
"AT5G65000","BraA09g09270R","BraA06g26720R"
"AT5G65020","BraA02g45760R","BraA06g26730R"
"AT5G65040","BraA02g45770R","BraA06g26750R"
"AT5G65090","BraA02g45800R","BraA06g26800R"
"AT5G65110","BraA09g09280R","BraA06g26820R"
"AT5G65120","BraA09g09290R","BraA06g26830R"
"AT5G65140","BraA02g45820R","BraA06g26870R"
"AT5G65205","BraA02g45880R","BraA06g26910R"
"AT5G65220","BraA02g45910R","BraA06g26950R"
"AT5G65260","BraA02g45930R","BraA06g26980R"
"AT5G65290","BraA02g45940R","BraA06g27010R"
"AT5G65310","BraA02g45960R","BraA06g27060R"
"AT5G65340","BraA09g09340R","BraA02g45990R"
"AT5G65430","BraA09g09410R","BraA06g27160R"
"AT5G65470","BraA02g46070R","BraA06g27200R"
"AT5G65480","BraA09g09420R","BraA02g46080R"
"AT5G65500","BraA09g09430R","BraA06g27240R"
"AT5G65530","BraA02g46110R","BraA06g27270R"
"AT5G65640","BraA02g46130R","BraA06g27430R"
"AT5G65690","BraA02g46160R","BraA06g27480R"
"AT5G65720","BraA09g09500R","BraA06g27520R"
"AT5G65870","BraA02g46210R","BraA06g27660R"
"AT5G65925","BraA02g46220R","BraA06g27720R"
"AT5G65980","BraA02g46740R","BraA09g10590R"
"AT5G66190","BraA09g10440R","BraA07g16390R"
"AT5G66210","BraA09g10430R","BraA07g16380R"
"AT5G66290","BraA09g10330R","BraA07g16300R"
"AT5G66330","BraA02g14280R","BraA10g12810R"
"AT5G66390","BraA09g10380R","BraA07g16360R"
"AT5G66460","BraA09g10300R","BraA07g16220R"
"AT5G66470","BraA09g10290R","BraA07g16210R"
"AT5G66550","BraA09g10260R","BraA07g16150R"
"AT5G66595","BraA02g46580R","BraA07g16090R"
"AT5G66650","BraA02g46560R","BraA09g10180R"
"AT5G66690","BraA09g10150R","BraA07g16040R"
"AT5G66740","BraA02g46500R","BraA07g16000R"
"AT5G66750","BraA09g10110R","BraA07g15960R"
"AT5G66780","BraA02g46460R","BraA07g15920R"
"AT5G66800","BraA09g10100R","BraA07g15890R"
"AT5G66816","BraA09g10090R","BraA07g15860R"
